Customer_ID,Customer_Name,Gender,Age,Nationality,Booking_ID,Booking_Date,Duration_of_Stay,Room_Type,Room_Rate,Additional_Room_Cost,Loyalty_Status,Booking_Channel,Economic_Index,Travel_Purpose,Group_Size,Competitor_ID,Competitor_Room_Rate,Competitor_Occupancy_Rate,Competitor_Promotions,Competitor_Name,Competitor_Rating,Competitor_Pricing_Strategy,Channel_Type,Local_Events,Cancellation
688,Stephen Morgan,Male,41,Ghana,688,11/18/2013,3,Suite,1411.827095,648.3110486,Yes,Direct,5,Leisure,2,1,3839.845514,9.809,None,Luxury Stay,5,Premium,Third-party,Concert,No
689,Pamela Leblanc,Male,61,Zimbabwe,689,11/19/2013,7,Double,1902.336111,963.6499565,No,Walk-In,2,Business,1,2,1202.799284,6.452,Loyalty Offer,Bahamas Luxury,3,Budget,Third-party,Sports Event,No
690,Joseph Smith,Male,39,Nigeria,690,11/20/2013,1,Deluxe,1163.006036,392.2780836,Yes,Online Travel Agency,3,Leisure,1,3,3940.169246,8.458,Loyalty Offer,Bahamas Luxury,5,Premium,Third-party,Concert,No
691,Nicole Moss,Male,20,Algeria,691,11/21/2013,4,Suite,1013.61632,530.9663989,No,Phone,1,Leisure,2,3,2314.271688,7.219,None,Luxury Stay,2,Budget,Direct,Sports Event,No
692,Randy Ochoa,Male,44,Nigeria,692,11/22/2013,3,Double,1739.237911,566.3762573,No,Online Travel Agency,2,Business,2,3,3178.299805,7.133,None,Blue Roof Hotel,4,Premium,Agent,Conference,No
693,Julie Collins,Male,54,Morocco,693,11/23/2013,3,Deluxe,1002.469931,659.1588878,No,Event,1,Event,1,2,1453.136867,8.619,Event Special,Bahamas Luxury,1,Competitive,Online,Festival,No
694,Caroline Sanchez,Male,64,Egypt,694,11/24/2013,10,Single,1199.771056,744.4402321,Yes,Phone,5,Leisure,5,3,1406.078112,8.053,None,Oxford Road,2,Competitive,Online,Conference,No
695,Nicholas Adams,Male,27,Morocco,695,11/25/2013,10,Single,697.9243302,956.5824197,Yes,Direct,1,Other,1,4,3867.901542,9.14,None,Blue Roof Hotel,5,Budget,Online,Concert,No
696,Jeffrey Hanson,Male,19,Kenya,696,11/26/2013,4,Suite,871.5445752,901.1768525,Yes,Event,2,Event,2,3,2463.128278,8.686,None,Bahamas Luxury,5,Competitive,Online,Concert,No
697,Amber Cunningham,Male,21,Nigeria,697,11/27/2013,1,Single,578.4157273,1063.729215,No,Direct,4,Leisure,2,1,3676.624297,9.153,Seasonal Discount,Luxury Stay,5,Premium,Third-party,Festival,No
698,Evelyn Bailey,Male,35,Nigeria,698,11/28/2013,7,Deluxe,856.8103497,840.9200593,No,Online Travel Agency,5,Business,5,2,3641.51131,5.471,None,Luxury Stay,1,Premium,Third-party,Festival,Yes
699,Toni Anderson,Male,19,Morocco,699,11/29/2013,7,Double,1970.488724,570.5737121,Yes,Phone,1,Business,2,2,4297.438543,7.868,Event Special,Bahamas Luxury,1,Budget,Direct,Conference,No
700,Mariah Lewis,Male,66,Algeria,700,11/30/2013,7,Suite,804.5806364,1322.342268,Yes,Event,5,Other,1,4,4187.603685,5.89,Event Special,Blue Roof Hotel,2,Budget,Direct,Sports Event,No
701,Michael Sloan,Male,48,Kenya,701,12/1/2013,1,Suite,1250.856495,493.7010632,No,Event,1,Other,1,1,3209.405007,6.845,None,Blue Roof Hotel,4,Competitive,Agent,Festival,No
702,Oscar Jackson,Male,52,South Africa,702,12/2/2013,7,Double,1499.467826,864.2497204,Yes,Online Travel Agency,2,Event,1,4,3069.222166,8.341,None,Oxford Road,2,Budget,Online,Conference,No
703,Scott Kelley,Male,51,Nigeria,703,12/3/2013,2,Single,1318.373816,659.8886097,No,Walk-In,5,Other,4,4,3950.133719,5.16,Loyalty Offer,Blue Roof Hotel,5,Budget,Online,Festival,Yes
704,Heather Foster,Male,65,Nigeria,704,12/4/2013,14,Suite,1046.997975,628.591784,No,Walk-In,2,Event,2,3,3500.175412,5.002,Event Special,Luxury Stay,2,Budget,Direct,Festival,No
705,Jon Leonard,Female,66,South Africa,705,12/5/2013,5,Single,1006.753542,300,No,Direct,2,Other,1,1,2405.988256,9.805,None,Bahamas Luxury,2,Premium,Direct,Sports Event,Yes
706,David Jones,Male,28,Nigeria,706,12/6/2013,1,Double,1756.4285,762.1617074,Yes,Event,1,Event,1,1,1791.960812,7.231,Loyalty Offer,Luxury Stay,5,Premium,Agent,None,No
707,Kelly Nichols,Male,24,South Africa,707,12/7/2013,1,Deluxe,500,813.1268591,No,Online Travel Agency,5,Event,1,2,2105.253774,5.251,Event Special,Oxford Road,5,Competitive,Agent,Festival,No
708,Kimberly Padilla,Male,23,Nigeria,708,12/8/2013,10,Deluxe,1694.904901,516.6916386,Yes,Direct,5,Leisure,2,3,1898.109347,5.264,None,Bahamas Luxury,4,Competitive,Direct,Conference,No
709,Emily Horton,Male,60,Nigeria,709,12/9/2013,2,Deluxe,1487.799078,624.0989633,Yes,Event,5,Other,2,1,2384.038387,9.762,Event Special,Bahamas Luxury,1,Premium,Online,None,No
710,Amanda Robinson,Male,24,Algeria,710,12/10/2013,4,Deluxe,898.1527628,886.2285229,No,Walk-In,4,Event,1,4,4448.195189,9.866,Seasonal Discount,Luxury Stay,4,Premium,Direct,Concert,No
711,Willie Taylor,Male,59,Nigeria,711,12/11/2013,7,Double,1508.951153,855.9709477,No,Walk-In,5,Leisure,1,3,4162.334849,6.73,Loyalty Offer,Bahamas Luxury,2,Premium,Agent,Sports Event,No
712,Amanda Oneill,Female,56,Morocco,712,12/12/2013,1,Single,1713.535923,824.5757175,No,Phone,2,Other,1,3,1875.998873,5.905,Event Special,Bahamas Luxury,5,Budget,Third-party,Concert,No
713,William Bates,Male,23,Tanzania,713,12/13/2013,10,Suite,500,579.5150241,No,Phone,1,Business,4,4,1587.885064,7.159,None,Bahamas Luxury,5,Budget,Agent,Festival,No
714,Angel Miller,Male,48,Egypt,714,12/14/2013,1,Deluxe,500,778.0417997,Yes,Online Travel Agency,5,Other,2,2,945.616375,5.155,Loyalty Offer,Blue Roof Hotel,5,Competitive,Third-party,None,Yes
715,Jessica Smith,Male,26,Nigeria,715,12/15/2013,3,Single,779.3533764,578.2474617,No,Online Travel Agency,4,Other,2,3,4418.571081,7.821,Loyalty Offer,Oxford Road,4,Competitive,Online,Conference,No
716,William Wright,Male,35,Nigeria,716,12/16/2013,5,Single,838.1015198,663.2831387,Yes,Event,4,Other,4,3,2955.487453,6.378,Seasonal Discount,Luxury Stay,2,Premium,Agent,Concert,No
717,Joseph Duncan,Male,40,Egypt,717,12/17/2013,4,Single,1434.159529,398.0479741,No,Walk-In,2,Event,5,1,4373.563073,7.37,Loyalty Offer,Bahamas Luxury,1,Premium,Agent,Conference,Yes
718,Amy Brown,Male,21,Morocco,718,12/18/2013,3,Deluxe,1105.030142,801.1793913,No,Direct,4,Other,2,1,2462.561757,6.385,None,Oxford Road,5,Premium,Online,Festival,No
719,Pamela Smith,Male,33,Kenya,719,12/19/2013,5,Double,898.3266381,611.7622674,Yes,Direct,1,Other,2,4,1328.121161,7.06,None,Blue Roof Hotel,2,Budget,Online,Sports Event,No
720,Lisa Cox,Male,56,Tanzania,720,12/20/2013,4,Double,727.3574484,751.3426065,Yes,Online Travel Agency,5,Other,2,1,4471.861197,8.81,Seasonal Discount,Luxury Stay,2,Competitive,Online,Festival,No
721,James Scott,Male,64,Tanzania,721,12/21/2013,7,Suite,1115.010822,508.3617082,No,Walk-In,5,Other,1,2,1269.066273,6.908,Event Special,Blue Roof Hotel,3,Budget,Agent,Conference,No
722,Matthew Lee,Male,70,Zimbabwe,722,12/22/2013,5,Suite,1249.356328,876.5316399,No,Event,1,Other,4,3,1068.573453,5.929,Seasonal Discount,Luxury Stay,4,Premium,Agent,Festival,No
723,Brittany Anderson,Female,48,Nigeria,723,12/23/2013,10,Deluxe,1601.81208,534.0825081,Yes,Direct,4,Leisure,1,2,1297.621884,9.558,None,Bahamas Luxury,4,Budget,Third-party,Festival,No
724,Nicole Mcdaniel,Male,24,Uganda,724,12/24/2013,4,Single,1678.550292,484.5719659,No,Walk-In,4,Leisure,2,4,3546.965236,8.523,None,Luxury Stay,4,Premium,Online,Concert,No
725,Maria Smith,Male,47,Egypt,725,12/25/2013,10,Single,1635.293053,786.9512898,No,Direct,5,Other,2,3,1289.768021,5.54,Seasonal Discount,Bahamas Luxury,1,Competitive,Third-party,Sports Event,Yes
726,Frank Lawrence,Male,40,Uganda,726,12/26/2013,1,Double,799.0586587,500.9647902,No,Event,4,Leisure,2,2,2913.279197,6.386,Seasonal Discount,Luxury Stay,5,Budget,Third-party,Conference,No
727,Sandra Nunez,Male,28,Ghana,727,12/27/2013,4,Deluxe,757.5783333,506.3588252,Yes,Phone,1,Other,2,2,1696.367009,7.413,Seasonal Discount,Oxford Road,3,Budget,Third-party,Festival,Yes
728,John Kim,Female,46,Zimbabwe,728,12/28/2013,7,Suite,1221.476649,564.8941571,No,Online Travel Agency,3,Event,1,3,2201.231497,8.027,Loyalty Offer,Oxford Road,1,Premium,Third-party,Festival,No
729,Holly Myers,Male,25,Tanzania,729,12/29/2013,2,Single,1189.687004,1006.259716,No,Walk-In,4,Other,1,1,2100.894538,6.811,Seasonal Discount,Bahamas Luxury,5,Premium,Agent,None,No
730,Hannah Gonzales,Male,45,Kenya,730,12/30/2013,7,Suite,1593.525017,464.0088993,Yes,Phone,1,Event,1,2,2518.467669,9.24,None,Oxford Road,5,Competitive,Direct,Festival,No
731,Savannah Castillo,Male,66,Egypt,731,12/31/2013,7,Single,1661.679678,676.1572601,No,Walk-In,1,Leisure,3,3,1841.236888,6.849,Seasonal Discount,Bahamas Luxury,1,Budget,Agent,Sports Event,No
732,Kevin Nash,Male,37,Egypt,732,1/1/2014,14,Double,500,1199.451416,Yes,Phone,1,Leisure,1,1,4021.121597,7.907,Seasonal Discount,Oxford Road,3,Competitive,Direct,Sports Event,Yes
733,Robin Hartman,Male,20,Kenya,733,1/2/2014,10,Deluxe,943.9891454,1144.0799,No,Online Travel Agency,1,Event,1,1,4430.669571,7.043,Loyalty Offer,Luxury Stay,2,Budget,Agent,Concert,Yes
734,Derrick Montgomery,Male,69,South Africa,734,1/3/2014,3,Single,752.31405,529.7353301,No,Direct,4,Other,2,3,2710.564011,9.699,Event Special,Bahamas Luxury,2,Competitive,Online,Conference,No
735,Alyssa Richardson,Female,25,Egypt,735,1/4/2014,2,Suite,1376.386229,987.6818586,No,Phone,3,Leisure,2,4,2602.725232,5.981,Seasonal Discount,Luxury Stay,4,Competitive,Direct,Concert,No
736,Deborah Taylor,Male,30,Ghana,736,1/5/2014,7,Deluxe,1854.436218,683.0545816,No,Event,1,Other,3,3,3003.075702,8.511,None,Bahamas Luxury,2,Competitive,Online,Sports Event,No
737,Erica Fox,Male,69,South Africa,737,1/6/2014,5,Double,1509.25282,739.2075659,No,Online Travel Agency,5,Other,1,3,1145.365693,9.016,Event Special,Blue Roof Hotel,1,Premium,Third-party,Conference,No
738,Savannah Rowe,Male,37,Morocco,738,1/7/2014,7,Suite,1509.6238,772.0763055,No,Online Travel Agency,2,Leisure,1,3,1936.623975,8.666,Loyalty Offer,Bahamas Luxury,5,Budget,Direct,None,Yes
739,Ronald Anthony,Male,69,Nigeria,739,1/8/2014,5,Double,960.7683808,300,Yes,Online Travel Agency,5,Leisure,4,1,3590.431444,5.597,Event Special,Oxford Road,4,Budget,Third-party,Concert,Yes
740,Adam Pierce,Male,48,Nigeria,740,1/9/2014,14,Deluxe,1370.495418,716.3159534,No,Direct,2,Business,2,4,2997.925021,5.396,Loyalty Offer,Bahamas Luxury,2,Budget,Direct,Sports Event,No
741,Melvin Good,Male,48,Nigeria,741,1/10/2014,2,Deluxe,1085.639867,300,No,Phone,2,Event,1,1,3878.86154,9.492,Loyalty Offer,Bahamas Luxury,4,Premium,Online,Conference,No
742,Tammy Hogan,Male,45,Zimbabwe,742,1/11/2014,4,Double,2066.649495,709.9010294,No,Event,2,Event,3,2,2050.29093,7.831,Seasonal Discount,Luxury Stay,2,Premium,Online,Conference,No
743,Derek Adams,Female,33,Nigeria,743,1/12/2014,3,Double,776.1810351,1035.366451,Yes,Direct,2,Business,1,3,2027.402178,8.694,Loyalty Offer,Blue Roof Hotel,3,Competitive,Agent,None,No
744,Mark Morales,Male,65,Nigeria,744,1/13/2014,7,Double,1385.398773,868.0436743,No,Event,3,Event,2,1,2515.052835,9.425,Event Special,Oxford Road,5,Budget,Online,Conference,No
745,Kaitlin Black,Male,41,Morocco,745,1/14/2014,1,Suite,1226.977964,1108.47274,No,Event,3,Business,2,3,1866.317628,6.235,None,Luxury Stay,3,Premium,Online,Sports Event,No
746,Jennifer Beasley,Male,48,Nigeria,746,1/15/2014,3,Suite,727.000114,599.5638083,No,Event,2,Business,1,2,1834.215908,7.386,Seasonal Discount,Blue Roof Hotel,1,Budget,Agent,Concert,No
747,Raymond Herrera,Female,37,Uganda,747,1/16/2014,14,Double,1023.237995,595.8523307,Yes,Direct,4,Other,1,2,2282.984814,9.738,Loyalty Offer,Oxford Road,3,Premium,Agent,Festival,No
748,Melissa Simpson,Male,26,Ghana,748,1/17/2014,3,Double,1148.476751,1173.982615,No,Event,4,Leisure,1,4,2533.360059,7.043,Event Special,Bahamas Luxury,5,Premium,Online,None,No
749,Kara Smith,Male,31,Zimbabwe,749,1/18/2014,4,Single,768.0934211,653.5384928,No,Event,3,Leisure,2,4,3148.625724,7.402,Event Special,Bahamas Luxury,5,Competitive,Agent,Sports Event,No
750,Devin Smith,Female,56,Egypt,750,1/19/2014,7,Suite,663.7729154,879.8190809,No,Online Travel Agency,2,Event,1,4,2160.271971,7.286,Event Special,Luxury Stay,2,Budget,Direct,Sports Event,No
751,Renee Hall,Male,56,Kenya,751,1/20/2014,5,Single,1951.225282,585.2952116,No,Event,3,Leisure,4,2,3504.290313,7.742,Event Special,Oxford Road,5,Premium,Online,Festival,Yes
752,Tony Matthews,Male,20,Morocco,752,1/21/2014,4,Suite,1176.154083,602.0804938,No,Event,3,Event,1,4,3636.229208,9.24,Seasonal Discount,Oxford Road,1,Competitive,Direct,None,No
753,Jessica Horn,Male,60,Zimbabwe,753,1/22/2014,4,Single,1217.126125,435.4229628,Yes,Event,3,Event,2,2,4174.421178,7.032,Loyalty Offer,Bahamas Luxury,4,Budget,Agent,Conference,No
754,Angela Hill,Male,69,Morocco,754,1/23/2014,1,Suite,1476.224998,953.7475719,No,Online Travel Agency,5,Business,1,4,3485.492077,6.77,Event Special,Blue Roof Hotel,1,Budget,Agent,Festival,No
755,Sherri Smith,Female,22,South Africa,755,1/24/2014,5,Deluxe,780.6260211,503.5369844,No,Direct,2,Other,1,1,1458.520116,8.135,Seasonal Discount,Bahamas Luxury,2,Premium,Direct,Concert,No
756,Kenneth Jones,Male,56,Uganda,756,1/25/2014,10,Suite,1308.851032,518.1202192,No,Online Travel Agency,3,Event,4,3,1134.087912,5.536,Seasonal Discount,Oxford Road,2,Premium,Direct,Conference,Yes
757,Carmen Huff,Male,23,Kenya,757,1/26/2014,10,Double,560.7473804,745.1164586,Yes,Direct,3,Other,3,2,988.2522034,9.746,Seasonal Discount,Oxford Road,4,Budget,Online,Festival,No
758,Oscar Miller,Male,64,Nigeria,758,1/27/2014,7,Deluxe,1389.091038,1175.467748,Yes,Event,3,Other,2,3,1763.69465,5.942,None,Luxury Stay,4,Premium,Third-party,Sports Event,No
759,Molly Cooper,Female,68,South Africa,759,1/28/2014,14,Single,1004.99913,300,No,Event,2,Business,2,3,2047.318426,6.813,Loyalty Offer,Oxford Road,3,Competitive,Agent,None,No
760,Theresa Patton,Male,51,Kenya,760,1/29/2014,5,Deluxe,533.6480396,744.352016,No,Online Travel Agency,5,Event,2,1,2097.638852,8.719,Event Special,Bahamas Luxury,1,Premium,Online,Concert,No
761,Kim Wood,Male,42,Algeria,761,1/30/2014,1,Deluxe,1673.025788,459.053544,Yes,Phone,5,Leisure,3,3,827.9137998,7.909,Loyalty Offer,Luxury Stay,5,Premium,Direct,Conference,No
762,Mr. Gregory Mays,Male,62,Egypt,762,1/31/2014,3,Double,1819.810271,762.7470745,No,Phone,2,Event,2,4,1427.618922,6.074,Event Special,Luxury Stay,5,Budget,Direct,Conference,No
763,Tony Ortiz,Male,46,Egypt,763,2/1/2014,14,Double,1082.844973,557.3411743,No,Phone,1,Other,2,2,994.5965167,8.457,Event Special,Bahamas Luxury,3,Premium,Online,Festival,No
764,Ashley Short,Male,39,Kenya,764,2/2/2014,10,Suite,564.2803481,623.5221596,No,Walk-In,5,Leisure,2,4,4447.671816,9.359,None,Blue Roof Hotel,2,Budget,Third-party,Concert,No
765,Cassandra Hernandez,Male,62,Uganda,765,2/3/2014,5,Single,1284.450718,907.4445657,No,Online Travel Agency,4,Event,1,3,2162.125634,5.491,Loyalty Offer,Oxford Road,4,Competitive,Direct,None,No
766,Tommy Rose,Male,32,Zimbabwe,766,2/4/2014,14,Double,1513.365161,1015.431988,No,Direct,5,Business,2,3,3365.574646,7.534,Loyalty Offer,Blue Roof Hotel,1,Budget,Third-party,Sports Event,No
767,Wesley Strickland,Male,68,Zimbabwe,767,2/5/2014,2,Suite,1296.854024,739.4960237,Yes,Event,2,Other,1,4,2978.934637,6.417,None,Bahamas Luxury,5,Competitive,Online,Festival,No
768,Tiffany Mitchell,Male,70,Egypt,768,2/6/2014,2,Suite,1588.856279,481.2106614,No,Walk-In,5,Leisure,3,2,3661.843603,5.861,Seasonal Discount,Bahamas Luxury,2,Budget,Direct,None,Yes
769,Shannon Snyder,Male,22,Zimbabwe,769,2/7/2014,2,Deluxe,500,677.846075,Yes,Event,5,Other,1,4,3818.270236,7.857,Loyalty Offer,Luxury Stay,2,Budget,Agent,Sports Event,No
770,Lauren Pruitt,Male,59,Tanzania,770,2/8/2014,3,Single,945.9410869,1289.160739,Yes,Direct,5,Other,1,4,2261.558778,9.909,None,Oxford Road,5,Budget,Direct,Conference,No
771,Adam Hendricks,Female,35,Ghana,771,2/9/2014,2,Deluxe,1190.896868,467.0370486,No,Walk-In,5,Leisure,2,4,2537.385962,9.653,Loyalty Offer,Oxford Road,5,Competitive,Online,Concert,No
772,Maria Santos,Male,33,South Africa,772,2/10/2014,10,Double,1396.738691,655.0815074,No,Walk-In,3,Leisure,2,3,834.1291603,9.6,Event Special,Blue Roof Hotel,2,Budget,Third-party,None,No
773,Christina Rice,Male,43,South Africa,773,2/11/2014,1,Double,1490.636549,300,No,Phone,4,Other,5,2,3241.642104,9.492,Loyalty Offer,Oxford Road,5,Competitive,Direct,None,No
774,Dale Grimes,Male,54,Nigeria,774,2/12/2014,5,Suite,1099.668316,772.8200619,No,Online Travel Agency,4,Event,2,1,1627.260867,9.049,Seasonal Discount,Bahamas Luxury,1,Premium,Online,Festival,No
775,Michael Cox,Male,30,Zimbabwe,775,2/13/2014,1,Deluxe,1344.090489,300.3172097,Yes,Event,1,Event,2,2,2174.841475,8.602,Seasonal Discount,Bahamas Luxury,1,Competitive,Third-party,None,No
776,David Larson,Male,56,Kenya,776,2/14/2014,5,Double,1706.388953,815.5673163,No,Online Travel Agency,1,Event,2,3,2760.350625,9.413,Loyalty Offer,Oxford Road,5,Competitive,Direct,Concert,No
777,Angela Lewis,Male,47,Egypt,777,2/15/2014,10,Single,1154.403019,615.670676,No,Direct,2,Other,2,4,2427.414463,5.17,Seasonal Discount,Luxury Stay,2,Competitive,Third-party,Concert,Yes
778,John Mendez,Male,48,Egypt,778,2/16/2014,1,Double,2336.993517,300,No,Phone,5,Business,2,2,3010.605586,5.846,None,Bahamas Luxury,2,Competitive,Third-party,Concert,No
779,Tyler Bautista,Male,52,Tanzania,779,2/17/2014,1,Single,1314.929211,1127.073384,No,Online Travel Agency,3,Other,1,3,4349.916145,9.165,Loyalty Offer,Bahamas Luxury,2,Premium,Agent,Concert,No
780,Craig Martin,Male,37,Algeria,780,2/18/2014,4,Deluxe,952.5568918,905.8964199,No,Walk-In,4,Event,2,4,3579.477249,5.8,Seasonal Discount,Luxury Stay,5,Premium,Third-party,None,No
781,Tammy Blair,Male,60,Nigeria,781,2/19/2014,7,Single,1161.363185,519.638379,Yes,Walk-In,5,Event,2,4,4054.53994,8.009,Seasonal Discount,Bahamas Luxury,5,Premium,Direct,Concert,No
782,Linda Johnson,Male,37,Egypt,782,2/20/2014,3,Single,1190.043044,440.5128259,Yes,Direct,2,Business,2,1,2916.331404,5.859,None,Bahamas Luxury,3,Premium,Online,Sports Event,No
783,Deborah Howell,Female,49,Algeria,783,2/21/2014,1,Suite,943.3969425,582.3606931,No,Direct,1,Business,2,3,4225.488338,7.708,None,Oxford Road,3,Competitive,Third-party,Conference,No
784,Jessica Miller,Male,59,Algeria,784,2/22/2014,3,Single,1356.481462,590.1491636,Yes,Walk-In,5,Leisure,1,2,3632.326523,9.7,None,Bahamas Luxury,3,Budget,Direct,Sports Event,No
785,Robert Williams,Male,54,Nigeria,785,2/23/2014,3,Suite,940.3835602,949.312167,No,Online Travel Agency,3,Business,1,2,3197.457594,8.05,Loyalty Offer,Blue Roof Hotel,4,Premium,Direct,Conference,No
786,Thomas Molina,Male,59,Nigeria,786,2/24/2014,10,Single,1521.684626,960.4507594,No,Online Travel Agency,5,Business,2,2,1583.088591,9.882,Seasonal Discount,Blue Roof Hotel,2,Premium,Third-party,None,No
787,Samantha Hamilton,Male,29,Kenya,787,2/25/2014,14,Double,1816.438468,1222.429787,Yes,Walk-In,3,Business,1,4,1776.32724,7.061,None,Oxford Road,1,Competitive,Third-party,Festival,Yes
788,Michael Rogers,Male,25,Nigeria,788,2/26/2014,10,Double,1963.501102,300,No,Walk-In,4,Leisure,1,2,1778.862562,7.152,Event Special,Bahamas Luxury,2,Competitive,Third-party,Concert,No
789,Joanne Davis,Female,23,Egypt,789,2/27/2014,7,Single,1103.988438,1021.261512,Yes,Walk-In,5,Leisure,1,1,1715.673926,7.453,Seasonal Discount,Bahamas Luxury,3,Competitive,Online,None,No
790,Jason Ballard,Male,31,Nigeria,790,2/28/2014,14,Suite,691.0949777,1157.646567,Yes,Event,1,Event,2,3,1553.200316,7.481,Loyalty Offer,Bahamas Luxury,4,Budget,Direct,Conference,No
791,Anthony Campbell,Male,52,Morocco,791,3/1/2014,4,Single,1391.76409,1113.15165,No,Phone,4,Business,2,1,3498.11849,5.682,Seasonal Discount,Oxford Road,4,Competitive,Online,Festival,Yes
792,Samantha Johnson,Male,64,South Africa,792,3/2/2014,1,Deluxe,1795.970212,977.6702044,No,Event,1,Other,1,4,2691.021811,7.481,None,Luxury Stay,4,Premium,Online,Festival,No
793,Aaron Graham,Female,50,Morocco,793,3/3/2014,1,Double,1631.437177,755.2308739,Yes,Event,3,Event,2,2,1916.924513,9.033,Seasonal Discount,Blue Roof Hotel,3,Premium,Online,Concert,No
794,Matthew Hunt,Male,50,Nigeria,794,3/4/2014,10,Double,1800.286964,1260.096267,Yes,Walk-In,4,Other,2,2,3446.539937,5.307,Seasonal Discount,Luxury Stay,2,Premium,Online,Sports Event,No
795,Jeffrey Brooks,Male,46,Zimbabwe,795,3/5/2014,7,Double,853.6087699,675.4934854,No,Phone,2,Event,2,3,3379.988437,6.706,Loyalty Offer,Bahamas Luxury,2,Budget,Third-party,Sports Event,No
796,Amy Johnson,Male,30,Zimbabwe,796,3/6/2014,2,Deluxe,1286.264028,827.1346718,No,Walk-In,1,Business,5,4,3179.606638,5.471,Seasonal Discount,Luxury Stay,5,Premium,Agent,Sports Event,No
797,Michelle Cobb,Male,47,Egypt,797,3/7/2014,7,Double,1114.496504,654.96688,No,Walk-In,1,Business,5,1,3563.404954,5.073,None,Blue Roof Hotel,3,Competitive,Online,Festival,Yes
798,Noah Wilson,Male,69,South Africa,798,3/8/2014,3,Deluxe,572.5719237,1192.27952,No,Direct,2,Leisure,2,4,1574.038104,9.225,Loyalty Offer,Bahamas Luxury,1,Premium,Agent,Concert,No
799,Richard Williams,Female,28,South Africa,799,3/9/2014,4,Single,1648.429273,848.0790158,No,Phone,2,Business,1,3,3213.932991,6.719,Event Special,Blue Roof Hotel,1,Premium,Agent,Festival,No
800,Dana Cortez,Male,60,Egypt,800,3/10/2014,3,Suite,937.6386234,300,No,Online Travel Agency,2,Event,3,4,2702.29702,6.514,Loyalty Offer,Blue Roof Hotel,2,Competitive,Online,None,Yes
801,Tammy Henry,Male,27,Nigeria,801,3/11/2014,1,Single,722.5980819,964.4292491,Yes,Walk-In,4,Event,2,1,4321.478068,6.04,Seasonal Discount,Bahamas Luxury,2,Premium,Online,Sports Event,Yes
802,Charles Vega,Male,69,Ghana,802,3/12/2014,14,Deluxe,1643.832993,866.399381,No,Phone,3,Event,2,1,1909.194111,6.494,None,Luxury Stay,4,Premium,Direct,Sports Event,Yes
803,Morgan Williamson,Male,67,Egypt,803,3/13/2014,2,Suite,1256.760461,486.2225602,No,Direct,2,Leisure,2,4,924.7900323,9.907,None,Blue Roof Hotel,2,Competitive,Direct,None,No
804,Christopher Schroeder,Male,37,Egypt,804,3/14/2014,1,Single,1377.507555,1078.366532,No,Online Travel Agency,5,Event,2,1,1892.048555,8.72,Event Special,Oxford Road,2,Competitive,Agent,Festival,No
